_id,type,file_url,yoruba_text,audio_gender,source,file_type,file_size,english_text,duration,translation_verified,uploaded_by,uploaded_date
67387c1c45317b996fc3f9b8,annotations,,Ilé Ẹjọ́ Ẹ̀tọ́ Ọmọnìyàn ti Ilẹ̀ Yúróòpù sọ pé orílẹ̀-èdè Armenia mọ̀ dáadáa pé ẹjọ́ 2017 yìí jọra gan-an pẹ̀lú ti àwọn arákùnrin méjìlélógún yìí àti pé ṣe ló yẹ kí orílẹ̀-èdè Armenia fìfẹ́ yanjú ọ̀rọ̀ náà.,,Bible,text,,The ECHR stated that Armenia was well-aware of that case with a similar fact pattern and should have entered into a friendly settlement with the 22 brothers.,,True,Alaran,
67387c1c45317b996fc3f9d3,annotations,,Ohun tó bá wu ọmọọ́ jẹ kì í run ọmọ nínú.,,Bible,text,,Whatever a child crave will not give him/her stomach ache.,,True,Alaran,
67387c1c45317b996fc3f9da,annotations,,Làwọn ará bá sọ pé àwọn máa gbé ọ̀rọ̀ náà lọ sílé ẹjọ́.,,Bible,text,,The brothers decided to legally challenge the City Council’s decision.,,True,Alaran,
67387c1c45317b996fc3f9dc,annotations,,"Àwọn Ẹlẹ́rìí Jèhófà tí iye wọn jẹ́ 5,566 ni ìṣẹ̀lẹ̀ yìí ti sọ di aláìnílé lórí.",,Bible,text,,"A total of 5,566 Witnesses have been displaced from their homes.",,True,Alaran,
67387c1c45317b996fc3f9e0,annotations,,Ètòo káàdì ìdánimọ̀ abẹ́rọ-ayárabíàṣá-ṣiṣẹ́ Nàìjíríà yóò jẹ́ lílò ní àwọn àjọ ìjọba àti àwọn iléeṣẹ́ aládàáni.,,Bible,text,,Nigeria’s new digital ID system will be used across several government agencies as well as many private sector companies.,,True,Alaran,
67387c1c45317b996fc3f9d4,annotations,,"Rosina Duarte, ọ̀kan nínú àwọn tí wọ́n ń ṣẹ̀dá Boca de Rua àti Ilé-ṣẹ́ tí-kìí-ṣe-ti-ìjọba ALICE (Àjọ òfẹ́ fún ètò ìgbéròyìnsíta, ijọ́mọìlú àti ètò ẹ̀kọ́-ìwé) èyí tí ìwé ìròyìn yìí so mọ́ sọ pé ohun tí àwọ́n gbà lérò tẹ́lẹ̀ ni láti fi ohùn fún àwọn tí ko ní ohùn.",,Bible,text,,"Rosina Duarte, one of the creators of Boca de Rua and the NGO ALICE (Free Agency for Information, Citizenship and Education), to which the newspaper is linked, said that the initial aim was to give a voice to those who don't have one.",,True,Alaran,
67387c1c45317b996fc3f7fe,annotations,,"Wọ́n tún sọ nínú ìwé náà pé àwọn Ẹlẹ́rìí Jèhófà méjìdínlógún (18) tí wọ́n mú wulẹ̀ jẹ́ díẹ̀ lára ọ̀pọ̀ àwọn Ẹlẹ́rìí Jèhófà tó wà ní Rọ́ṣíà, tí wọ́n fi sátìmọ́lé, tí wọ́n sì fi ẹ̀sùn kàn pé wọ́n jẹ́ ọ̀daràn, torí pé wọ́n ń lo ẹ̀tọ́ tí wọ́n ní láti máa ṣe ìsìn wọn.",,Bible,text,,"The opinion notes that the 18 Witnesses are part of a now ever-growing number of Jehovah’s Witnesses in Russia who have been arrested, detained, and charged with criminal activity on the basis of mere exercise of freedom of religion.",,True,Alaran,
67387c1c45317b996fc3f800,annotations,,"Ẹ̀we, oríṣiríṣi ikọ̀ agbábọ́ọ̀lù ni Ancelotti ti tukọ̀ rẹ̀, tí ó fimọ́ ife ẹ̀yẹ lọ́lọ́kan-ò-jọ̀kan, Ó tukọ̀ agbábọ́ọ̀lu Chelsea, Real Madrid, AC Milan, Juventus, Roma àti Paris Saint-Germain.",,Bible,text,,"The Italian coach, who has also managed Chelsea, Real Madrid, AC Milan, Juventus, Roma and Paris Saint-Germain, has three Champions League titles to his name as a coach.",,True,Alaran,
67387c1c45317b996fc3f803,annotations,,Gbogbo ènìyàn ló ní ẹ̀tọ́ sí ààbò tó dọ́gba kúrò lọ́wọ́ ìyàsọ́tọ̀ yòówù tí ìbáà lòdì sí ìkéde yìí àti ẹ̀tọ́ kúrò lọ́wọ́ gbogbo ohun tó bá lè ti ènìyàn láti ṣe irú ìyàsọ́tọ̀ bẹ́ẹ̀.,,Bible,text,,All are entitled to equal protection against any discrimination in violation of this Declaration and against any incitement to such discrimination.,,True,Alaran,
67387c1c45317b996fc3f80f,annotations,,"Ọmọdé ò mẹ̀fọ́, ó ń pè é légbògi.",,Bible,text,,A child does not recognize a vegetable and calls it medicine.,,True,Alaran,
67387c1c45317b996fc3f810,annotations,,"Nígbà tó yá, àwọn Ẹlẹ́rìí Jèhófà bẹ̀rẹ̀ sí í kọ́ ìyàwó mi lẹ́kọ̀ọ́, ó sì wù mí kí n mo ohun tí wọ́n jọ máa ń sọ.",,Bible,text,,"Later, when my wife started to study, I was curious about the discussions she was having with the Witnesses.",,True,Alaran,
67387c1c45317b996fc3f81a,annotations,,"Àwọn ará lọ́kùnrin lóbìnrin ti ń ṣiṣẹ́ kára láti ran ara wọn lọ́wọ́ kí wọ́n lè palẹ̀ àwọn ohun tí iná jó mọ́, kí wọ́n sì gbé àwọn igi tó ti jóná àtàwọn ìdọ̀tí míì kúrò.",,Bible,text,,"Local brothers and sisters have been busy helping one another to clean up the fire damage, removing burned trees and other debris.",,True,Alaran,
67387c1c45317b996fc3f825,annotations,,Ohun tí kò jẹ́ kí oko pọ̀ ni ò jẹ́ kó mọ́.,,Bible,text,,Whatever limits the size of a farm is the same thing that makes it overgrown with weeds.,,True,Alaran,
67387c1c45317b996fc3f826,annotations,,Ohun tó jọ oun la fi ń wé ohun; èpo ẹ̀pà ló jọ ìtẹ́ ẹ̀lírí.,,Bible,text,,It is what resembles a thing that one compares it with; peanut shells are most like the nest of the rodent ẹ̀lírí.,,True,Alaran,
67387c1c45317b996fc3f828,annotations,,"Lílóye nípa bí àwọn ọ̀kan-ò-jọ̀kan àṣẹ-ẹ̀dà lórí iṣẹ́-àtinúdá ṣe mí sínú àwọn ènìyàn kárí ayé, o ní láti mọ bíntín bí Creative Common ti ṣe ṣẹ̀.",,Bible,text,,"To understand how a set of copyright licenses could inspire a global movement, you need to know a bit about the origin of Creative Commons.",,True,Alaran,
67387c1c45317b996fc3f7f0,annotations,,Ẹní bá tó ẹnií gbà là ń ké pè.,,Bible,text,,One appeals only to those capable of helping one.,,True,Alaran,
67387c1c45317b996fc3f7fd,annotations,,"Bí o máa ra ilá ra ilá, bí o máa gba ènì gba ènì; ọmọdé kì í wá sọ́ja Agbó-mẹ́kùn kó wá mú eku.",,Bible,text,,"If you wish to buy okro, buy okro; if you wish to receive a gratuity do so; a child does not come to a tiger hunt and catch rats.",,True,Alaran,
67387c1c45317b996fc3f80c,annotations,,Ààrẹ ni kí wó̩n má s̩e sọ àwọn ìpàgó̩ ìgbábó̩ò̩lù tàbí àyíká pápá ìṣeré Russia tí wọn yóò lò fún ìdíje bó̩ò̩lù àgbááyé di ilé ìtajà.,,Bible,text,,"Infrastructure built in Russia for the World Cup should pay off in the future and be used for the development of popular sports, the president stressed.",,True,Alaran,
67387c1c45317b996fc3f839,annotations,,"Àmọ́, mìmì kan ò mi ọ́fíìsì àwọn atúmọ̀ èdè Gujarati tó wà ní ìlú Vadodara.",,Bible,text,,"The Gujarati remote translation office, which is located in Vadodara, was not damaged.",,True,Alaran,
67387c1c45317b996fc3f841,annotations,,Ara àwọn tí wọ́n ṣèrànlọ́wọ́ fún ni ìdílé Hernández àti Santiago.,,Bible,text,,Among the Witnesses who received assistance were the Hernández and Santiago families.,,True,Alaran,
67387c1c45317b996fc3f842,annotations,,"Ìgbésẹ̀ yìí fi èdè-ìperí àṣẹ-ẹ̀dà orílẹ̀-èdè US sí ìbámu kan náà pẹ̀lú àwọn orílẹ̀-èdè mìíràn, bí-ó-ti-lè-jẹ́-pé di òní olónìí, ọ̀pọ̀lọpọ̀ orílẹ̀-èdè ni ó fi àṣẹ náà sílẹ̀ sí ọdún 50 lẹ́yìn tí oníṣẹ́-ọpọlọ náà bá papòdà.",,Bible,text,,"This move put the US copyright term in line with some other countries, though many more countries remain at 50 years after the creator’s death to this day.",,True,Alaran,
67387c1c45317b996fc3f859,annotations,,Wọ́n wá mú Bíbélì Ìtumọ̀ Ayé Tuntun tá a tún ṣe jáde ní ẹ̀dà mẹ́ta ọ̀tọ̀ọ̀tọ̀.,,Bible,text,,The revised New World Translation was also released in three editions.,,True,Alaran,
67387c1c45317b996fc3f869,annotations,,Ṣùgbọ́n ojú mi ò tíì ṣálẹ̀ sí i dáadáa.,,Bible,text,,But I'm still pretty new to it.,,True,Alaran,
67387c1c45317b996fc3f852,annotations,,"Torí náà, kò tọ̀nà láti sọ pé olúkúlùkù Ẹlẹ́rìí Jèhófà tó wà ní agbègbè pàtó kan gbọ́dọ̀ jẹ́ ara àjọ tó ń bójú tó iṣẹ́ wọn lábẹ́ òfin.",,Bible,text,,"Therefore, it is not accurate to say that every one of Jehovah’s Witnesses in a certain area is automatically a member of a legal entity.",,True,Alaran,
67387c1c45317b996fc3f86a,annotations,,"Tiger Woods ti sọ pé, òun yóò kópa nínú ìdíje mẹ́tàdínláàdọ́jọ British Open tí ìgbìmọ̀ náà yóò ṣagbátẹrù rẹ̀, eléyìí tí yóò wáyé ní gbàgede Carnoustie lọ́jọ́rú.",,Bible,text,,"Former world number one Tiger Woods has confirmed his entry for the 147th British Open at Carnoustie, the tournament organisers announced on Wednesday.",,True,Alaran,
67387c1c45317b996fc3f86b,annotations,,A kì í fi aṣọ ṣèdìdí yọwó.,,Bible,text,,One does not leave cloth in a bundle while bargaining over it.,,True,Alaran,
67387c1c45317b996fc3f878,annotations,,Òwò tí a ó ṣe là ń tọ́jú; Òjí fabẹ họra.,,Bible,text,,The trade one will pursue is the one one protects; Òjí scratches his body with a razor.,,True,Alaran,
67387c1c45317b996fc3f89c,annotations,,"Ní báyìí èyí túmọ̀ sí pé, àwọn méjéèjì yóò wà lára ìṣàkóṣo kátàkára ikọ̀ agbábọ́ọ̀lù tí àwọn agbábọ́ọ̀lù bá fẹ́ kópa fún.",,Bible,text,,This means the sports agency will now be in charge of the players’ transfer negotiation with any club they desire to play for.,,True,Alaran,
67387c1c45317b996fc3f8a1,annotations,,"Ààrẹ orílẹ̀ èdè Naijiria , Muhammadu Buhari ti fi àìdùnú rẹ̀ hàn sí bí àwọn agbébọn se pa ènìyàn mẹ́tàlá ní ìpínlẹ̀ Plateau, ààrẹ wá fi dá àwọn ọmọ ìpínlẹ̀ náà lójú pé,gbogbo ìwà ìpànìyàn, ìdígunjalè, ìjínigbé àti àwọn ìwa ọ̀daràn mìíràn kò ní pẹ́ di àfisẹ́yìn tí eégún ń fi asọ.",,Bible,text,,"President Muhammadu Buhari has condemned attacks that resulted in the death of 13 persons in Plateau State, assuring Citizens that terrorism, banditry, kidnapping and associated crimes would be defeated.",,True,Alaran,
67387c1c45317b996fc3f895,annotations,,"Àwọn ọlọ́pàá ọ̀tẹlẹ̀múyẹ́ gbẹ́sẹ̀ lé tábílẹ́tì àti fóònù àwọn Ẹlẹ́rìí náà, wọ́n sì kó wọn lọ fún ìfọ̀rọ̀wánilẹ́nuwò.",,Bible,text,,The FSB agents confiscated tablets and cell phones and took the Witnesses away for interrogation.,,True,Alaran,
67387c1c45317b996fc3f8a0,annotations,,"Ẹni tó bá máa lu òṣùgbó a lu ńlá; kékeré ẹgbẹ̀fà, ńlá ẹgbẹ̀fà.",,Bible,text,,"Whoever will smite a secret-cult priest had better smite an important one; for a lowly one twelve hundred cowries in fines, and for an important one twelve hundred cowries.",,True,Alaran,
67387c1c45317b996fc3f86c,annotations,,"Ní àfikún, Koeman ti tukọ̀ agbábọ́ọ̀lù Vitesse Arnhem, Benfica, Valencia, AZ Alkmaar, Feyenoord àti Southampton.",,Bible,text,,"He has also coached Vitesse Arnhem, Benfica, Valencia, AZ Alkmaar, Feyenoord and Southampton.",,True,Alaran,
67387c1c45317b996fc3f881,annotations,,"Ní June, Arákùnrin Mark Sanderson tó jẹ́ ọkàn lára Ìgbìmọ̀ Olùdarí àti àwọn arákùnrin míì tó ń mú ipò iwájú ṣètò bí wọ́n ṣe pàdé Irina ní Finland ki wọ́n lè fún un níṣìírí.",,Bible,text,,"In June, Brother Mark Sanderson of the Governing Body and other responsible brothers were able to meet with Irina in Finland for an encouraging visit.",,True,Alaran,
67387c1c45317b996fc3f8ac,annotations,,Erékùṣù yìí ló tóbi jù lórílẹ̀-èdè Philippines.,,Bible,text,,Heavy rainfall from the storm caused flooding and fatal landslides.,,True,Alaran,
67387c1c45317b996fc3f8b7,annotations,,Àwọn aláṣẹ ìjọba ìpínlẹ̀ sọ pé ó ṣeé ṣe kó jẹ́ pé àwọn tó ń dáná sun ilé ló bẹ̀rẹ̀ àwọn kan lára iná náà.,,Bible,text,,Local authorities suspect arsonists may have started some of the fires.,,True,Alaran,
67387c1c45317b996fc3f8bd,annotations,,"Ní báyìí, ìyíkoto ìpele kẹta yóò wáyé lọ́jọ́ Ẹtì (Friday).",,Bible,text,,The quarter-final draw will take place on Friday.,,True,Alaran,
67387c1c45317b996fc3f8cd,annotations,,"Ẹ̀ka ọ́fíìsì àwọn Ẹlẹ́rìí Jèhófà tó wà lórílẹ̀-èdè Japan náà ló ń bójú tó iṣẹ́ àwọn Ẹlẹ́rìí Jèhófà tó wà ní Nepal, wọ́n sì sọ pé kò sí Ẹlẹ́rìí Jèhófà kankan tó fara pa tàbí tó kú nínú jàǹbá náà.",,Bible,text,,"The branch office of Jehovah’s Witnesses in Japan, which also coordinates the Witnesses’ activities in Nepal, reports that no Witnesses were injured or killed in the incident.",,True,Alaran,
67387c1c45317b996fc3f8cf,annotations,,PGP (tàbí Ibi-Ìkọ̀kọ̀ tó Dára Jù) ni ìyódùpadàfáàbò òpin-dé-òpin tí ó dára jù fún ímeèlì rẹ.,,Bible,text,,PGP (or Pretty Good Privacy) is the standard for end-to-end encryption of your email.,,True,Alaran,
67387c1c45317b996fc3f8de,annotations,,"Ó kéré tán ilé mẹ́tàlélọ́gọ́rùn-ún (103) àwọn ará wa ló bà jẹ́, kódà ọ̀kan tiẹ̀ wà tó jẹ́ pé ńṣe ló bà jẹ́ pátápátá.",,Bible,text,,"At least 103 homes of our brothers were damaged, and one was completely destroyed.",,True,Alaran,
67387c1c45317b996fc3f8e1,annotations,,"Nígbà tí èyí bẹ̀rẹ̀, lọ́dún 1933, àwọn (yàtọ̀ sí àwọn obìnrin tó jẹ́ ẹgbẹ́ òṣèlú ìjọba orí-ò-jorí) ni àwùjọ kan ṣoṣo tó pọ̀ jù lọ láwọn àgọ́ ìṣẹ́niníṣẹ̀ẹ́, pàápàá jù lọ, àgọ́ ìṣẹ́niníṣẹ̀ẹ́ àwọn obìnrin ní Ravensbrück.",,Bible,text,,"At the beginning, in 1933, they represented (second only to Communist women) the most numerous group in the camps, in particular, in the women’s camp of Ravensbrück.",,True,Alaran,
67387c1c45317b996fc3f8e6,annotations,,"Ẹ mà nífẹ̀ẹ́ ara yín ò! Ó hàn nínú bẹ́ ẹ ṣe ń gbáni mọ́ra, bẹ́ ẹ ṣe ń ṣe síra yín àti nínú àwọn orin yín.",,Bible,text,,"You have a lot of love to give! We can see the love you show in the hugs, in the affection, and in the songs.",,True,Alaran,
67387c1c45317b996fc3f8c0,annotations,,"Bí ìgbẹ́jọ́ náà ṣe ń sún mọ́lé, a gbàdúrà pẹ̀lú ìgbẹ́kẹ̀lé kíkún pé Jèhófà máa ran ìdílé Shpakovskiy lọ́wọ́ láti dúró gbọin, a sì mọ̀ pé èrè wà fún ìfaradà wọn.",,Bible,text,,"As the verdict approaches, we pray in full confidence that Jehovah will help the Shpakovskiy family remain strong, knowing that their faithful endurance will be rewarded.",,True,Alaran,
67387c1c45317b996fc3f8ea,annotations,,"Bí ẹ bá ṣe àfiwé rẹ̀ pẹ̀lú àwọn nǹkan tó wà lọ́jà, ní ti owó, ní ti títóbi, rírọ̀rùn láti lò, àmúdijú.",,Bible,text,,"If you compare it with what's on the market, price-wise, size-wise, ease of use, complexity.",,True,Alaran,
67387c1c45317b996fc3f8ed,annotations,,Inú wa dùn pé Ìwé Mímọ́ Kristẹni Lédè Gíríìkì ní Ìtumọ̀ Ayé Tuntun ti wà ní Èdè Adití ti Rọ́síà.,,Bible,text,,We are happy that the RSL New World Translation of the Christian Greek Scriptures is now available.,,True,Alaran,
67387c1c45317b996fc3f8ef,annotations,,"Ìrètí wà pé, ikọ̀ Super Eagles yóò gbáradì ní òwúrọ̀ òní fún ìfigagbága ọlọ́rẹ̀ẹ́jọ̀rẹ́ mìíràn tí yóò wáyé láàrin ikọ̀ ọ̀hún àti ikọ̀ agbábọ́ọ̀lù Atletico de Madrid, tí ó ń kópa nínú ìdíje La Liga lórílẹ̀-èdè Spain, ní pápá ìṣeré Godswill Akpabio láago mẹ́fa ìrọ̀lẹ́ òní.",,Bible,text,,"The Super Eagles are expected to train this morning as the friendly with La Liga outfit Atlético de Madrid will take place at Godswill Akpabio International Stadium this evening, starting from 1800 hours.",,True,Alaran,
67387c1c45317b996fc3f8f7,annotations,,Oòrùn kì í jẹ iṣu àgbà kó má mọbẹ̀.,,Bible,text,,An elder does not lose his yams to the sun without knowing where the event happened.,,True,Alaran,
67387c1c45317b996fc3f928,annotations,,"Lẹ́yìn tí ìjọba mú Arákùnrin Christensen, kó tó di pé wọ́n mú un lọ sílé ẹjọ́, wọ́n fi sí àtìmọ́lé níbì kan tí kò fi bẹ́ẹ̀ jìnnà sí ilé rẹ̀ ní ìlú Oryol.",,Bible,text,,"Immediately after his arrest, Brother Christensen was placed in a pretrial detention facility not far from his home in Oryol.",,True,Alaran,
67387c1c45317b996fc3f8f9,annotations,,Kí a gbé ìbéèrè yìí yẹ̀ wò fínnífínní.,,Bible,text,,Let’s take a closer look at each of these questions.,,True,Alaran,
67387c1c45317b996fc3f92d,annotations,,Onígbá ní ń pe igbá ẹ̀ ní àíkàrágbá káyé tó fi kólẹ̀.,,Bible,text,,It is the owner of the calabash who first called it a broken piece of gourd before the world used it for scooping dirt.,,True,Alaran,
67387c1c45317b996fc3f930,annotations,,Jẹ ànfàání àyẹ̀wò ìdáààbòbò àti ibi-ìkọ̀kọ̀.,,Bible,text,,Take advantage of security and privacy check-ups.,,True,Alaran,
67387c1c45317b996fc3f935,annotations,,Ẹnuù mi kọ́ ni wọ́n ti máa gbọ́ pé ìyá ọbaá lájẹ̀ẹ́.,,Bible,text,,It is not from my mouth that people will learn that the king's mother is a witch.,,True,Alaran,
67387c1c45317b996fc3f937,annotations,,"Níṣẹ̀ẹ́jú mẹ́tàlélógún Diego Laxalt sọ àmì ayò ọ̀hún di méjì sóódo, èyí tí bó̩ò̩lù rè̩ bá Cheryshev láti mú ikò̩ gúúsù Amé̩ríkà lékè.",,Bible,text,,And it was 2-0 on 23 minutes as Diego Laxalt’s shot deflected off Russian midfielder Cheryshev to keep the South Americans further ahead.,,True,Alaran,
67387c1c45317b996fc3f949,annotations,,Ìjì náà ba apá kékeré kan jẹ́ ní ẹ̀ka ọ́fíìsì wa tó wà ní ìlú San Juan.,,Bible,text,,The Bethel facility in San Juan sustained minor damage.,,True,Alaran,
67387c1c45317b996fc3f954,annotations,,"Bí a bá ta ará ilé ẹni lọ́pọ̀, a kì í rí i rà lọ́wọ̀n-ọ́n mọ́.",,Bible,text,,"If one sells a member of one's household cheap, one will not be able to buy him back at a great value.",,True,Alaran,
67387c1c45317b996fc3f960,annotations,,"Ààrẹ ilé ìgbìmọ̀ aṣòfin, Dókítà Bukola Saraki túwíìtì pé: Iṣẹ́ takun-takun ni ikọ̀ Super Eagles ṣe.",,Bible,text,,Senate President Bukola Saraki tweeted:  A great performance by our Super Eagles.,,True,Alaran,
67387c1c45317b996fc3f963,annotations,,"Ohun tó mú kí ìjì lílé Dorian burú gan-an ni pé, ìjì náà kìí sáré, ó máa ń fẹ́ atẹ́gùn tó le, àrọ̀ọ̀rọ̀dá òjò sì máa ń rọ̀.",,Bible,text,,"Dorian is especially dangerous due to its slow movement, high wind speeds, and heavy rains.",,True,Alaran,
67387c1c45317b996fc3f970,annotations,,Àáyá kan-án bẹ̀ ọ́ wò; igba wọ́n ti rí ọ.,,Bible,text,,"If a single Colubus monkey sees you, be sure that two hundred of them have seen you.",,True,Alaran,
67387c1c45317b996fc3f972,annotations,,Nítorí ọjọ́ tí ó bá máa dáràn la ṣe ń sọmọ lórúkọ.,,Bible,text,,It is in anticipation of the day a child will get into trouble that one gives it a name.,,True,Alaran,
67387c1c45317b996fc3f984,annotations,,"Kò fi mí sílẹ̀, torí mi ò mọ̀ ọ́n lára pé mo dá wà nínú ẹ̀wọ̀n.",,Bible,text,,"He supported me, and I did not feel that I was alone in prison.",,True,Alaran,
67387c1c45317b996fc3f98b,annotations,,Ìwé ẹ̀rí tó jẹ́ káwọn Ẹlẹ́rìí Jèhófà lè máa ṣe ẹ̀sìn wọn ní Ulaanbaatar.,,Bible,text,,Renewal certificate allowing Jehovah’s Witnesses to legally operate in Ulaanbaatar.,,True,Alaran,
67387c1c45317b996fc3f98c,annotations,,"Bákan náà, Woods tí gba ife ẹ̀yẹ mẹ́rìnlá ọ̀tọ̀ọ̀tọ̀, bẹ́ẹ̀ sì ni, Ó tún kópa nínú ìfigagbága méje ọ̀tọ̀ọ̀tọ̀ lọ́dún yìí, lẹ́yìn àṣeyọrí iṣẹ́ abẹ́ ọ̀pá ẹ̀yìn èyí tí ó làkọjá nínú oṣù kẹrin ọdún tí ó kọjá.",,Bible,text,,"Woods, a 14-time Major champion, has played seven times this year on his comeback after a successful spinal fusion operation last April.",,True,Alaran,
67387c1c45317b996fc3f98f,annotations,,Àgbà òṣìkà ń gbin ìyà sílẹ̀ de ọmọọ rẹ̀.,,Bible,text,,A wicked elder sows suffering for his children.,,True,Alaran,
67387c1c45317b996fc3f990,annotations,,A kì í fi ara ẹni ṣe oògun alọ̀kúnná.,,Bible,text,,One does not use oneself as an ingredient in a medicine requiring that the ingredients be pulverized.,,True,Alaran,
67387c1c45317b996fc3f991,annotations,,"Ní April 2, 2020, ilé ẹjọ́ àwọn ológun tàwọn ará Tajik, tó wà ní ìlú Dushanbe tó jẹ́ olú ìlú orílẹ̀-èdè Tajikistan fi Arákùnrin Jovidon Bobojonov sẹ́wọ̀n ọdún méjì tórí pé ẹ̀rí ọkàn rẹ̀ kò gbà á láyè láti wọṣẹ́ ológun.",,Bible,text,,"On April 2, 2020, a Tajik military court in the capital city of Dushanbe sentenced Brother Jovidon Bobojonov to two years in prison for his conscientious objection to military service.",,True,Alaran,
67387c1c45317b996fc3f981,annotations,,"Bó tilẹ̀ jẹ́ pé ilé ẹjọ́ kò sọ Arákùnrin Metsger sẹ́wọ̀n, wọ́n ti dá arákùnrin wa míì lẹ́bi, ó sì ṣeé ṣe kí wọ́n tún ṣe bẹ́ẹ̀ fún ọ̀pọ̀ lára àwọn ará wa torí ohun tí wọ́n gbà gbọ́.",,Bible,text,,"Although the court did not sentence Brother Metsger to prison, we are concerned that yet another brother has been convicted and that this trend will result in many more of our brothers and sisters being prosecuted for their faith.",,True,Alaran,
67387c1c45317b996fc3f988,annotations,,Tẹ̀tẹ̀ ẹ̀gún ti lómi tẹ́lẹ̀ kójò tó rọ̀ sí i.,,Bible,text,,The prickly spinach was succulent before the rain fell on it.,,True,Alaran,
67387c1c45317b996fc3f9ce,annotations,,"Bí ó ti wù kó pẹ́ tó, olóòótọ́ ò níí sùn sípò ìkà.",,Bible,text,,"However long it takes, a truthful person will not wind up in the bed made for the wicked.",,True,Alaran,
67387c1c45317b996fc3f9d8,annotations,,"Ó ti fẹ́ẹ̀ kú tán níbi tí wọ́n wọ́ ọ sí, ẹ̀jẹ̀ sì ń dà lára ẹ̀ gan-an, kò pẹ́ sákòókò yẹn láwọn òṣìṣẹ́ kan kó ṣọ́bìrì wá síbẹ̀ kí wọ́n lè sin òkú ẹ̀.",,Bible,text,,"As he lay there semiconscious and bleeding, a crew with shovels came by to bury his body.",,True,Alaran,
67387c1c45317b996fc3f9e3,annotations,,Ìpẹ̀ta lọṣẹ àpọ́n.,,Bible,text,,The sap of the violet tree is what the bachelor uses for soap.,,True,Alaran,
67387c1c45317b996fc3f805,annotations,,"Ṣùgbọ́n kín tó ṣe ìtẹ̀jáde rẹ̀, mo ní láti rin irìnàjò lọ sí àríwá-ìlà-oòrun ilẹ̀ Nigeria láti bá àwọn òbí náà sọ̀rọ̀, láti fìdí ẹ̀ múlè.",,Bible,text,,"But before I could publish it, I had to travel to the northeast of Nigeria to talk to the parents, to verify it.",,True,Alaran,
67387c1c45317b996fc3f815,annotations,,"Bí ààrẹ Buhari ṣe tètè bọwọ́lu ètò ìṣúná 2019 ọ̀hún, ni yóò tún jẹ́ kí orílẹ̀ èdè Nàíjírià tún padà sí osù kínní sí osù kejìlá tí ó jẹ́ ìbẹ̀rẹ̀ ọdún, tí ààrẹ orílẹ̀ èdè Nàíjírià máa ń bọwọ́lu ètò ìsúná ọ̀hún.",,Bible,text,,The passage of the budget and its signing within 2019 has returned Nigeria to the January to December Budget Cycle.,,True,Alaran,
67387c1c45317b996fc3f824,annotations,,"Ní teere, ní tèèrè, Ṣàngó ṣe bẹ́ẹ̀ ó jó wọjà.",,Bible,text,,"Erratically, with almost imperceptible forward movement, just so Ṣàngó danced until he was at the market.",,True,Alaran,
67387c1c45317b996fc3f814,annotations,,"Ẹ̀rù kì í ba igbó, bẹ́ẹ̀ni kì í ba odò; ẹ̀rù kì í ba ọlọ lójú ata.",,Bible,text,,"The forest knows no fear, and neither does the river know fear; the grind-stone never shows fear in the face of pepper.",,True,Alaran,
67387c1c45317b996fc3f819,annotations,,"Aláǹtakùn, bí yóò bá ọ jà, a ta ká ọ lára.",,Bible,text,,"When the spider wants to engage an enemy, it spins its web around it.",,True,Alaran,
67387c1c45317b996fc3f81b,annotations,,"Ní báyìí, Leon Balógun kò ní kópa látàri ìfarapa tí ó ní, bẹ́ẹ̀ sì ni Shehu Abdullahi, Kelechi Iheanacho, àti Odion Ighalo kò ní bẹ̀ẹ̀rẹ̀ ìfẹsẹ̀wọnsẹ̀ ọ̀hún.",,Bible,text,,"With the exception of the injured Leon Balogun, Shehu Abdullahi and Kelechi Iheanacho, and top striker Odion Ighalo who was dropped for tactical reasons.",,True,Alaran,
67387c1c45317b996fc3f820,annotations,,Ọmọ ọdún mẹ́tàlélógójì (43) ní nígbà tó kú.,,Bible,text,,He was 43 years old.,,True,Alaran,
67387c1c45317b996fc3f82a,annotations,,"Mo dàgbà ní orílẹ̀-ède Cameroon, orílẹ̀-èdè tó kún fún ẹwà àti oríṣiríṣi ojúlówó àṣà, ṣùgbọ́n tó ń ṣàìsàn pẹ̀lú ìṣèjọba tí ò da, bíba àwùjọ jẹ́, àti òṣì.",,Bible,text,,"I grew up in Cameroon, a country of enchanting beauty and rich biodiversity, but plagued by poor governance, environmental destruction, and poverty.",,True,Alaran,
67387c1c45317b996fc3f851,annotations,,Mi ò mọ̀ ọ́n lára pé wọ́n pa mí tì fún ìṣẹ́jú kan.,,Bible,text,,I did not feel abandoned for one minute.,,True,Alaran,
67387c1c45317b996fc3f862,annotations,,"Láwọn ìgbà tí nǹkan nira gan-an, mo máa ń rí bí Bàbá wa ọ̀run ṣe ń tù mí nínú tó sì ń ràn mí lọ́wọ́.",,Bible,text,,"In the most difficult of times, I have felt, and continue to feel, the presence and support of our Father.",,True,Alaran,
67387c1c45317b996fc3f866,annotations,,Àwọn eléré ìdárayá láti erékùṣù Saint Kitts àti Nevis wá síbi àtẹ náà.,,Bible,text,,Athletes from Saint Kitts and Nevis visit the carts.,,True,Alaran,
