_id,type,file_url,yoruba_text,audio_gender,source,file_type,file_size,english_text,duration,translation_verified,uploaded_by
67387c1c45317b996fc3ef0c,annotations,,A bá àwọn arákùnrin àti arábìnrin wa ní Azerbaijan yọ̀ fún àwọn ohun rere àti ìṣẹ̀lẹ̀ mánigbàgbé tó wáyé nínú ìtàn wọn.,,Bible,text,,"We rejoice with our brothers and sisters in Azerbaijan for these positive developments, including this recent milestone in their theocratic history.",,True,Alaran
67387c1c45317b996fc3ef2a,annotations,,"Ọ̀pọ̀lọpọ̀ rò wi pé nitori Amẹ́rikà ti nṣe Òṣèlú ti wa ntiwa fún igbalélógòji ọdún, ẹni ti wọn yio yan si irú ipò yi á ni iwà àkójọ àti ẹ̀mi àkóso si onírúurú àwọn enia ti ó wà ni gbogbo àgbáyé.",,Bible,text,,"Many people think that because America has been doing our own politics for forty years, the person they will choose for this position will have a collective attitude and a spirit of leadership towards all kinds of people in the whole world.",,True,Alaran
67387c1c45317b996fc3efd6,annotations,,"Bóyá wọ́n á kíyè sí i, bó tilẹ̀ jẹ́ pé ọlọ̀tẹ̀ ilé ni wọ́n.",,Bible,text,,"Perhaps they will take notice, even though they are a rebellious house.",,True,Alaran
67387c1c45317b996fc3f0af,annotations,,Awo aláwo la kì í dá lẹ́ẹ̀mejì.,,Bible,text,,It is another person's divination that one does not repeat.,,True,Alaran
67387c1c45317b996fc3f0b0,annotations,,Àròkọ kúkúrú tí ó ń ṣàlàyé bí a ṣe lè borí àjálù àjọṣegbogboènìyàn.,,Bible,text,,A short article describing how the tragedy of the commons can be overcome.,,True,Alaran
67387c1c45317b996fc3f117,annotations,,"Dípò gbígbé àwọn òjìnì láti ọ̀dọ̀ awọn aláwọ̀ funfun fún ìgbà díẹ̀, à ń pèse ìdúró aláìyípadà nílẹ̀ Adúláwọ̀, ìsọ̀ kan ṣoṣo fún ohun-èlò, ilé-ìgbé àti ìdàgbàsókè àwọn iṣẹ́-àkànṣe alájọṣepọ̀ láàárín àwọn ọmọ ilẹ̀ Adúláwọ̀ àti àwọn oníṣẹ́ ìwádìí ilẹ̀ òkèèrè.",,Bible,text,,"So instead of parachuting in experts from the West for short stays, we are building a permanent presence in Africa, a one-stop shop for logistics, housing and development of collaborative projects between Africans and international researchers.",,True,Alaran
67387c1c45317b996fc3f137,annotations,,"Ààrẹ àjọ FIFA, Gianni Infantino ti ṣàlàyé bọ́ọ̀lù àfẹsẹ̀gbá ní Nàìjííríà gẹ́gẹ́ bí ohun tí ó ju ọ̀rọ̀ ẹ̀sìn lọ.",,Bible,text,,"FIFA President Gianni Infantino has described Nigeria as a country with unquantifiable passion and love for football, and where football is more than a religion.",,True,Alaran
67387c1c45317b996fc3f156,annotations,,Sàdánkátà yín o.,,Bible,text,,Arese kudos.,,True,Alaran
67387c1c45317b996fc3f1fe,annotations,,"Àwọn ikọ̀ agbábọ́ọ̀lù tuntun ti yóò dara pọ̀ mọ́ ìdíje náà, ni ó wá láti inú ìdíje Nigeria Professional Football League (NPFL).",,Bible,text,,The new clubs are those relegated from the Nigeria Professional Football League (NPFL).,,True,Alaran
67387c1c45317b996fc3f227,annotations,,"torí ọ̀pọ̀ èèyàn máa wá ní orúkọ mi, wọ́n á sọ pé, Èmi ni Kristi, wọ́n sì máa ṣi ọ̀pọ̀ èèyàn lọ́nà.",,Bible,text,,"for many will come on the basis of my name, saying, I am the Christ, and will mislead many.",,True,Alaran
67387c1c45317b996fc3f228,annotations,,Àsikò òtútù ni àlejò ma ńṣe iranti ilé.,,Bible,text,,"During the cold season, guests are homesick.",,True,Alaran
67387c1c45317b996fc3f130,annotations,,"Àwọn ọmọ ẹ̀yìn wá bá Jésù lóun nìkan, wọ́n sì sọ pé: Kí ló dé tí a ò fi lè lé e jáde.",,Bible,text,,Then the disciples came to Jesus privately and said: Why could we not expel it.,,True,Alaran
67387c1c45317b996fc3efb8,annotations,,Ọ̀pọ̀lọpọ̀ nínú wa tó nífẹ̀ sí ìdàgbàsókè alálòpẹ́ àti ìgbáyégbádùn àwọn enìyàn ìgbèríko ń ṣe é fún àǹfààní ara ẹni ni.,,Bible,text,,So many of us who care about sustainable development and the livelihood of local people do so for deeply personal reasons.,,True,Alaran
67387c1c45317b996fc3efd2,annotations,,"Nígbà tó sá nítorí Sọ́ọ̀lù, tó sì lọ sínú ihò àpáta.",,Bible,text,,When he ran away from Saul into the cave.,,True,Alaran
67387c1c45317b996fc3efd7,annotations,,"Torí náà, ní báyìí, ẹ parí ohun tí ẹ ti bẹ̀rẹ̀, kó lè jẹ́ pé bó ṣe yá yín lára nígbà tí ẹ bẹ̀rẹ̀ náà ló ń yá yín lára títí ẹ ó fi parí rẹ̀, bí agbára yín ṣe gbé e tó.",,Bible,text,,"So now, also complete what you started to do, so that your readiness to act may be completed according to the means you have available.",,True,Alaran
67387c1c45317b996fc3efe2,annotations,,"Ìrunú ọba dà bí ìgbà tí kìnnìún bá ń kùn, Àmọ́ ojú rere rẹ̀ dà bí ìrì lára ewéko.",,Bible,text,,"The kings rage is like the growling of a lion, But his favor is like dew on the vegetation.",,True,Alaran
67387c1c45317b996fc3effe,annotations,,Àbá ní ń di òtítọ́; ojo ni kì í jẹ́ ká da.,,Bible,text,,Attempts result in achievement; it is faint-heartedness that keeps one from making an effort.,,True,Alaran
67387c1c45317b996fc3f049,annotations,,"Ṣebí Jèhófà Ọlọ́run yín wà pẹ̀lú yín, ṣebí ó ti fún yín ní ìsinmi kúrò lọ́wọ́ gbogbo àwọn ọ̀tá tó yí yín ká? Nítorí ó fi àwọn tó ń gbé ilẹ̀ náà lé mi lọ́wọ́, a sì ti ṣẹ́gun ilẹ̀ náà níwájú Jèhófà àti àwọn èèyàn rẹ̀.",,Bible,text,,"Is not Jehovah your God with you, and has he not given you rest on every side? For he handed over to me the inhabitants of the land, and the land has been subdued before Jehovah and before his people.",,True,Alaran
67387c1c45317b996fc3f09c,annotations,,"Nígbà mìíràn mo máa ń pa á tì, ṣùgbọ́n mà á tún bẹ̀rẹ̀ rẹ̀ padà níbi tí mo fi tì sí.",,Bible,text,,"Sometimes I stop for a while, but I come back again.",,True,Alaran
67387c1c45317b996fc3f0b4,annotations,,"Ní ti èmi, Dáníẹ́lì, èrò ọkàn mi dẹ́rù bà mí gan-an, débi pé ara mi funfun; àmọ́ mo fi ọ̀rọ̀ náà pa mọ́ sínú ọkàn mi.",,Bible,text,,"As for me, Daniel, my thoughts alarmed me greatly, so that I turned pale; but I kept the matter in my own heart.",,True,Alaran
67387c1c45317b996fc3f0c5,annotations,,"Ibẹ̀ lá ti máa sunkún, tí á sì ti máa payín keke.",,Bible,text,,There is where his weeping and the gnashing of his teeth will be.,,True,Alaran
67387c1c45317b996fc3f0ca,annotations,,"Ẹni tó ń rìn láìlẹ́bi, Tó ń ṣe ohun tí ó tọ́ Tó sì ń sọ òtítọ́ nínú ọkàn rẹ̀.",,Bible,text,,"The one who is walking faultlessly, Practicing what is right And speaking the truth in his heart.",,True,Alaran
67387c1c45317b996fc3f102,annotations,,"Ní ìbẹ̀rẹ̀ ìjọba Jèhóákímù ọmọ Jòsáyà, ọba Júdà, Jeremáyà gbọ́ ọ̀rọ̀ yìí látọ̀dọ̀ Jèhófà.",,Bible,text,,"In the beginning of the reign of Je·hoiʹa·kim son of Jo·siʹah, the king of Judah, this word came to Jeremiah from Jehovah.",,True,Alaran
67387c1c45317b996fc3eeed,annotations,,"Àwọn tó wá síbi àfihàn tá a kọ́kọ́ ṣe ní Lviv City Deaf Club rí oríṣiríṣi àwọn ètò tá a ṣe táwọn adití lè lò láti fi kẹ́kọ̀ọ́ Bíbélì, irú bí ètò JW Library Sign Language®.",,Bible,text,,"Attendees at the first event, at the Lviv City Deaf Club, were shown the various digital tools available to the deaf for Bible study, such as the JW Library Sign Language® app.",,True,Alaran
67387c1c45317b996fc3eef0,annotations,,Wọ́n á sì fọ ilẹ̀ náà mọ́.,,Bible,text,,And they will cleanse the land.,,True,Alaran
67387c1c45317b996fc3eef9,annotations,,Ìjì náà ba apá kékeré kan jẹ́ ní ẹ̀ka ọ́fíìsì wa tó wà ní ìlú San Juan.,,Bible,text,,The Bethel facility in San Juan sustained minor damage.,,True,Alaran
67387c1c45317b996fc3eefd,annotations,,Orí olórí kì í báni gbẹ́rù.,,Bible,text,,Other people's heads will not carry one's load for one.,,True,Alaran
67387c1c45317b996fc3ef01,annotations,,"Bákan náà, àwọn alàgbà ìjọ ń ṣèbẹ̀wò sọ́dọ̀ àwọn ará lọ́kùnrin àti lóbìnrin kí wọ́n lè tù wọ́n nínú kí wọ́n sì fún wọn níṣìírí.",,Bible,text,,Local elders are shepherding the affected brothers and sisters.,,True,Alaran
67387c1c45317b996fc3ef04,annotations,,Èmi náà lè sọ̀rọ̀ bíi tiyín.,,Bible,text,,I could also speak as you do.,,True,Alaran
67387c1c45317b996fc3ef1a,annotations,,Àyẹ̀wò tí wọ́n ṣe gbẹ̀yìn fi hàn pé ọgọ́rùn-ún mẹ́ta àti mọ́kànléláàádọ́ta 351 ilé àwọn ará wa pẹ̀lú Gbọ̀ngàn Ìjọba mọ́kànlélógún 21 ni ìjì náà bà jẹ́.,,Bible,text,,Current assessments indicate that the storm damaged 351 homes of our brothers and sisters and 21 Kingdom Halls.,,True,Alaran
67387c1c45317b996fc3ef25,annotations,,"Bí àpẹẹrẹ, ní July 21, 2017, Iléeṣẹ́ Ẹ̀tọ́ Ọmọnìyàn tó fìkàlẹ̀ sílùú Moscow kéde pé àwọn olóṣèlú ló fi Dennis sẹ́wọ̀n.",,Bible,text,,"On July 21, 2017, the Moscow-based Memorial Human Rights Centre granted Dennis political prisoner status.",,True,Alaran
67387c1c45317b996fc3ef31,annotations,,"Kí ẹ ṣáà rí i pé ẹ̀ ń tẹ̀ lé àṣẹ àti Òfin tí Mósè ìránṣẹ́ Jèhófà fún yín, kí ẹ máa nífẹ̀ẹ́ Jèhófà Ọlọ́run yín, kí ẹ máa rìn ní gbogbo ọ̀nà rẹ̀, kí ẹ máa pa àwọn àṣẹ rẹ̀ mọ́, kí ẹ rọ̀ mọ́ ọn, kí ẹ sì máa fi gbogbo ọkàn yín àti gbogbo ara yín sìn ín.",,Bible,text,,"Only be very careful to carry out the commandment and the Law that Moses the servant of Jehovah gave you, by loving Jehovah your God, by walking in all his ways, by keeping his commandments, by sticking to him, and by serving him with all your heart and with all your soul.",,True,Alaran
67387c1c45317b996fc3ef32,annotations,,Ṣùgbọ́n ọ̀nà tí à ń gbà láti bá wọn lò ló ń ṣe okùnfà tàbí àpèjúwe ìgbé ayé tí wọn yóò gbé pẹ̀lú u wa.,,Bible,text,,But the way we engage with them is the reason or example of how they will live with us.,,True,Alaran
67387c1c45317b996fc3ef38,annotations,,Àwa la máa ń ṣe àtagbà àwọn ìròyìn náà lórí ẹ̀rọ ayélukára.,,Bible,text,,We are the ones who share the stories online.,,True,Alaran
67387c1c45317b996fc3ef39,annotations,,"Kí àlùfáà yẹ̀ ẹ́ wò ní ọjọ́ keje, tó bá sì hàn kedere pé ó ti ràn lára rẹ̀, kí àlùfáà kéde pé aláìmọ́ ni ẹni náà.",,Bible,text,,"The priest will examine him on the seventh day, and if it has clearly spread on the skin, the priest will then declare him unclean.",,True,Alaran
67387c1c45317b996fc3ef41,annotations,,Ó ń ṣọ́ ẹ̀mí àwọn ẹni ìdúróṣinṣin rẹ̀; Ó ń gbà wọ́n sílẹ̀ lọ́wọ́ àwọn ẹni burúkú.,,Bible,text,,He is guarding the lives of his loyal ones; He rescues them from the hand of the wicked.,,True,Alaran
67387c1c45317b996fc3ef69,annotations,,Inú bí Agígírì a sì gbé e bú.,,Bible,text,,Agígiri got angry and cursed him.,,True,Alaran
67387c1c45317b996fc3ef6c,annotations,,O fi wá lé wọn lọ́wọ́ kí wọ́n lè pa wá jẹ bí àgùntàn; O ti tú wa ká sáàárín àwọn orílẹ̀-èdè.,,Bible,text,,You hand us over to be devoured like sheep; You have scattered us among the nations.,,True,Alaran
67387c1c45317b996fc3ef6e,annotations,,óbèrè dada ṣùgbọ́n ó túká ósì sun.,,Bible,text,,Started out decent then crashed and burned.,,True,Alaran
67387c1c45317b996fc3ef7e,annotations,,Màá sì yan àyànfẹ́ lé e lórí.,,Bible,text,,And I will appoint over her the chosen one.,,True,Alaran
67387c1c45317b996fc3ef80,annotations,,"Torí náà, ẹ jẹ́ kó yé yín pé, ìgbàlà yìí tó wá látọ̀dọ̀ Ọlọ́run ni a ti kéde fún àwọn orílẹ̀-èdè; ó dájú pé wọ́n á fetí sí i.",,Bible,text,,So let it be known to you that this salvation from God has been sent out to the nations; they will certainly listen to it.,,True,Alaran
67387c1c45317b996fc3ef81,annotations,,Má ṣe fún mi ní òṣì tàbí ọrọ̀.,,Bible,text,,Give me neither poverty nor riches.,,True,Alaran
67387c1c45317b996fc3ef9c,annotations,,"Láti December 2017, ìjà abẹ́lé tó ń wáyé láàárín àwọn Hema àti Lendu lágbègbè Ituri ní Orílẹ̀-èdè Olómìnira ti Kóńgò ti yọrí sí ikú ọ̀pọ̀ èèyàn, ẹgbẹẹgbẹ̀rún èèyàn ni ò sì nílé lórí mọ́.",,Bible,text,,"Since December 2017, internal conflicts between the Hema and Lendu communities in the Ituri province of the Democratic Republic of the Congo have resulted in numerous deaths and the displacement of tens of thousands of people.",,True,Alaran
67387c1c45317b996fc3efa3,annotations,,"Jèhófà, ìwọ lò ń tan fìtílà mi, Ọlọ́run mi tó ń tan ìmọ́lẹ̀ sí òkùnkùn mi.",,Bible,text,,"For it is you who light my lamp, O Jehovah, My God who lights up my darkness.",,True,Alaran
67387c1c45317b996fc3efa8,annotations,,"Nínú oṣù October 2018, àwọn ọlọ́pàá ya wọ ilé tó ju ọgbọ̀n (30) lọ káàkiri ìwọ̀ oòrùn ilẹ̀ Rọ́ṣíà.",,Bible,text,,"During the month of October 2018, local and federal police raided more than 30 homes throughout western Russia.",,True,Alaran
67387c1c45317b996fc3efbe,annotations,,"Ohun tí Jèhófà sọ nìyí, Dúró sí àgbàlá ilé Jèhófà, kí o sì sọ̀rọ̀ fún gbogbo àwọn ará ìlú Júdà tó wá ń jọ́sìn ní ilé Jèhófà.",,Bible,text,,"This is what Jehovah says, Stand in the courtyard of the house of Jehovah and speak concerning all the people of the cities of Judah who are coming in to worship at the house of Jehovah.",,True,Alaran
67387c1c45317b996fc3efc2,annotations,,"Torí náà, ohun tí Jèhófà sọ nìyí: Mò ń gbèrò àjálù kan sí ìdílé yìí, ẹ kò sì ní yè bọ́.",,Bible,text,,Therefore this is what Jehovah says: Here I am devising against this family a calamity from which you will not escape.,,True,Alaran
67387c1c45317b996fc3efc9,annotations,,"Groeneveld bẹ̀ẹ̀rẹ̀ síní ṣisẹ́ pẹ̀lú Sharapova láti ọdún 2014, tí ó sì rà án lọ́wọ́ láti gba ife-ẹ̀yẹ ìdíje French Open fún sáà náà.",,Bible,text,,"Groeneveld started working with Sharapova in 2014, and helped her to win the French Open that season.",,True,Alaran
67387c1c45317b996fc3efd1,annotations,,"Wọ́n pèsè ohun amáyédẹrùn igbàlódé bi ilé-ìwòsàn ọ̀fẹ́, ilé-iwé ọ̀fẹ́, ọ̀nà gidi, omi mi mun, iná mọ̀nàmọ́ná àti bẹ́ ẹ̀  bẹ́ ẹ̀ lọ ni gbogbo agbègbè ilẹ́ Yorùbá.",,Bible,text,,"They provide modern conveniences like free hospitals, free schools, roads, drinking water, electricity and so on in all areas of Yoruba land.",,True,Alaran
67387c1c45317b996fc3efda,annotations,,Àròkọ Ìmodiká Wikipedia.,,Bible,text,,Enclosure Wikipedia Article.,,True,Alaran
67387c1c45317b996fc3efde,annotations,,Ohun tí aláìní àti aninilára fi jọra ni pé: Jèhófà ń tan ìmọ́lẹ̀ sí ojú àwọn méjèèjì.,,Bible,text,,The poor man and the oppressor have this in common: Jehovah gives light to the eyes of both.,,True,Alaran
67387c1c45317b996fc3efee,annotations,,Ẹ gba ẹni tí àwọn oníjìbìtì jà lólè sílẹ̀.,,Bible,text,,Rescue the one being robbed from the hand of the defrauder.,,True,Alaran
67387c1c45317b996fc3effc,annotations,,"Jèhófà tóbi, òun sì ni ìyìn yẹ jù lọ.",,Bible,text,,Jehovah is great and most worthy of praise.,,True,Alaran
67387c1c45317b996fc3efff,annotations,,Ìjì Tí Wọ́n Pè Ní Lidia Jà ní Orílẹ̀-Èdè Mẹ́síkò.,,Bible,text,,Tropical Storm Lidia Hits Mexico.,,True,Alaran
67387c1c45317b996fc3f005,annotations,,"Ó gba ẹ̀mí mi pa dà látinú kòtò, Ó sì fi ìfẹ́ rẹ̀ tí kì í yẹ̀ àti àánú dé mi ládé.",,Bible,text,,He reclaims your life from the pit And crowns you with his loyal love and mercy.,,True,Alaran
67387c1c45317b996fc3f008,annotations,,Ìròyìn bi Ọlọpa funfun ti yin ibọn si ọkùnrin Aláwọ̀-dúdú ni ojú ọmọ àti aya nlọ lọ́wọ́ nigbati ìròyìn bi Ọlọpa funfun ti pa okunrin Aláwọ̀-dúdú miran bi ẹni pa ẹran ti tún jáde.,,Bible,text,,The news of how a white policeman shot a black man in front of his wife and son went hand in hand while the news of how a white policeman killed another black man like a butcher came out again.,,True,Alaran
67387c1c45317b996fc3f00a,annotations,,"Àwọn tí ẹsẹ̀ wọn yá nílẹ̀ kò lè sá lọ, àwọn jagunjagun kò sì lè sá àsálà.",,Bible,text,,"The swift cannot flee, and the warriors cannot escape.",,True,Alaran
67387c1c45317b996fc3f015,annotations,,"Àdúrà wa ni pé kí Jèhófà máa bá a lọ láti fi ìbùkún rẹ̀ sórí iṣẹ́ ìkọ́lé náà kí àwọn ọ́fíìsì tuntun náà sì ṣètìlẹ́yìn fún iṣẹ́ tá à ń ṣe ní Ítálì, pápá tó funfun tó sì ti tó kórè.",,Bible,text,,"Our prayer is that Jehovah will continue to bless this project and that these new facilities will be a support for the work being done in Italy, a field that is white for harvesting.",,True,Alaran
67387c1c45317b996fc3f03d,annotations,,"Ìmìtìtì ilẹ̀ náà gbẹ̀mí èèyàn mọ́kànlélógójì 41, ó sì ba iná ìjọba jẹ́ gan-an, èyí mú kó ṣòro láti rí ọkọ̀ èrò wọ̀, ó sì tún mú kó ṣòro láti kàn sí àwọn tó wà ní erékùṣù náà.",,Bible,text,,"The earthquake killed 41 people and caused massive power outages, limiting public transportation and communications on the island.",,True,Alaran
67387c1c45317b996fc3f047,annotations,,"Ó ti wá di wákàtí kẹta, wọ́n sì kàn án mọ́gi.",,Bible,text,,"It was now the third hour, and they nailed him to the stake.",,True,Alaran
67387c1c45317b996fc3f060,annotations,,"Ó ti fẹ́ẹ̀ kú tán níbi tí wọ́n wọ́ ọ sí, ẹ̀jẹ̀ sì ń dà lára ẹ̀ gan-an, kò pẹ́ sákòókò yẹn láwọn òṣìṣẹ́ kan kó ṣọ́bìrì wá síbẹ̀ kí wọ́n lè sin òkú ẹ̀.",,Bible,text,,"As he lay there semiconscious and bleeding, a crew with shovels came by to bury his body.",,True,Alaran
67387c1c45317b996fc3f063,annotations,,"Kí a mú un láti Ìdádúró Tanzania tí ó dá lóríi ìtànká ìròyìn irọ́, ìtànjẹ, tàbí ìròyìn tí ò pé ojú òṣùwọ̀n lórí ayélujára títí kan owó-orí Uganda fún ìlò ẹ̀rọ-alátagbà fún ìgbógunti àhesọ, ariwo orí ẹ̀rọ-ayárabíaṣá ń já àwọn ìjọba aninilára láyà.",,Bible,text,,"Take it from the Tanzania ban based on the spread of false, fabricated, or inaccurate news on the Internet including Ugandas social media tax for rumor attacks, social media noise breaking oppressive regimes.",,True,Alaran
67387c1c45317b996fc3f064,annotations,,"Eṣú jẹ oko tán eṣù lọ; eṣú lọ Wata, ilée rẹ̀.",,Bible,text,,"The locusts are done feeding, the locusts have departed; the locusts have gone to Wata, their home.",,True,Alaran
67387c1c45317b996fc3f070,annotations,,"Àwọn ọmọ mi kò nírètí, nítorí ọ̀tá ti borí.",,Bible,text,,"My sons are desolate, for the enemy has prevailed.",,True,Alaran
67387c1c45317b996fc3f07c,annotations,,"Bákan náà, ẹ sọ fún Ákípọ́sì pé: Máa fiyè sí iṣẹ́ òjíṣẹ́ tí o gbà nínú Olúwa, kí o lè ṣe é láṣeyọrí.",,Bible,text,,"Also, tell Ar·chipʹpus: Pay attention to the ministry that you accepted in the Lord, in order to fulfill it.",,True,Alaran
67387c1c45317b996fc3f07d,annotations,,Ta ní ń bẹ níbẹ̀? làgbẹ́ fi ń sán ìbàǹtẹ́ wọ̀lú.,,Bible,text,,Who is there whose opinion matters? is the attitude that makes the farmer come into town dressed only in a loin cloth.,,True,Alaran
67387c1c45317b996fc3f088,annotations,,"Àmọ́ tó bá ṣì wà níbòmíì lára aṣọ náà tàbí lára òwú tó wà lóròó tàbí èyí tó wà ní ìbú tí wọ́n fi hun aṣọ náà tàbí ohunkóhun tí wọ́n fi awọ ṣe, ó ti ń ràn nìyẹn, ṣe ni kí ẹ dáná sun ohunkóhun tí àrùn náà bá wà lára rẹ̀.",,Bible,text,,"However, if it still appears in another part of the garment or in the warp or in the woof or in any article of skin, it is spreading, and you should burn any contaminated item in the fire.",,True,Alaran
67387c1c45317b996fc3f099,annotations,,Ìfẹ́ yii dára púpọ̀.,,Bible,text,,The love is so good.,,True,Alaran
67387c1c45317b996fc3f09a,annotations,,"Afínúfẹ́dọ̀ pín oúnjẹ fún àwọn ènìyàn ibùgbé Kibra láti Ètò ìpèsè Ouńjẹ ọ̀fé Kibra, Kenya, Oṣù Ògún, ọdún.",,Bible,text,,"A volunteer delivers food to Kibra residents through the Kibra food drive in Kibra, Kenya, August.",,True,Alaran
67387c1c45317b996fc3f09d,annotations,,"Ó ń sọ àwọn odò di aṣálẹ̀, Ó sì ń sọ ìṣàn omi di ilẹ̀ tó gbẹ táútáú.",,Bible,text,,He turns rivers into a desert And springs of water into parched ground.,,True,Alaran
67387c1c45317b996fc3f09e,annotations,,"Òṣùpá pàápàá kò mọ́lẹ̀, Àwọn ìràwọ̀ ò sì mọ́ lójú rẹ̀.",,Bible,text,,Even the moon is not bright And the stars are not pure in his eyes.,,True,Alaran
67387c1c45317b996fc3f09f,annotations,,"Jèhófà, kọ́ mi kí n lè máa tè lé àwọn ìlànà rẹ, Màá sì tẹ̀ lé e délẹ̀délẹ̀.",,Bible,text,,"Teach me, O Jehovah, the way of your regulations, And I will follow it to the end.",,True,Alaran
67387c1c45317b996fc3f0a2,annotations,,"Àwọn àjọ tó ń jà fún ẹ̀tọ́ ọmọnìyàn gbóṣùbà fún ilé ẹjọ́ méjèèjì yẹn torí ìpinnu tí wọ́n ṣe, ìpinnu yẹn mú kó ṣe kedere pé ó bẹ́tọ̀ọ́ mu tẹ́nì kan bá kọ̀ láti ṣiṣẹ́ ológun torí ẹ̀rí ọkàn rẹ̀, ó ṣe tán gbogbo èèyàn ló lẹ́tọ̀ọ́ láti kọ ohun tó lòdì sí ẹ̀rí ọkàn rẹ̀.",,Bible,text,,"The two high-court decisions, which recognize conscientious objection as a fundamental right based on freedom of conscience, earned praise from human rights organizations.",,True,Alaran
67387c1c45317b996fc3f0ad,annotations,,Fọláṣadé náà ni ó yí orúkọ padà sí fìlísíà Olówálàgbà.,,Bible,text,,It was Fólásádé who changed the name to Olówálàgbà.,,True,Alaran
67387c1c45317b996fc3f0bb,annotations,,"Bákan náà, ìdílé mọ́kànlá 11 àwọn ará wa ló ń gbé lágbègbè tọ́rọ̀ yìí ti ṣẹlẹ̀, àmọ́ kò fi bẹ́ẹ̀ sí nǹkan kan tó ṣe àwọn ilé wọn.",,Bible,text,,"Additionally, 11 other Witness families live in the affected area, but their homes sustained little or no damage.",,True,Alaran
67387c1c45317b996fc3f0df,annotations,,Ìgbìmọ̀ ẹlẹ́ni-mẹ́ta tó túmọ̀ Bíbélì náà lo ọdún kan ààbọ̀ lórí iṣẹ́ náà.,,Bible,text,,The three-person translation team worked for one and a half years on the project.,,True,Alaran
67387c1c45317b996fc3f02f,annotations,,"Àwọn akọrin láti Kingston, Clarendon àti Spanish Town ń ṣiṣẹ́ pọ̀ lóríi ọ̀rọ̀ orin níbi ìdánilẹ́kọ̀ọ́ Ìfiṣẹ́ránṣẹ́ Àyípadà Ojú-ọjọ́.",,Bible,text,,"Musicians from Kingston, Clarendon and Spanish Town collaborate on music at the Climate Change Mission workshop.",,True,Alaran
67387c1c45317b996fc3eeeb,annotations,,"Kí ẹ ní inú rere àìlẹ́tọ̀ọ́sí àti àlàáfíà látọ̀dọ̀ Ọlọ́run, Baba wa àti Jésù Kristi Olúwa.",,Bible,text,,May you have undeserved kindness and peace from God our Father and the Lord Jesus Christ.,,True,Alaran
67387c1c45317b996fc3ef22,annotations,,"Ọ̀rọ̀ Olóòtú: Àgbéjádè yìí jẹ́ àjùmọkọ aládàásí Ohùn Àgbááyé Bonface Witaba, aládàásí àlejò Sri Ranjini Mei Hua, aṣèwádìí àti òǹkọ̀wé láti Singapore.",,Bible,text,,"Editor's note: This post was co-written by Global Voices contributor Bonface Witaba and guest contributor Sri Ranjini Mei Hua, a researcher and writer from Singapore.",,True,Alaran
67387c1c45317b996fc3ef2d,annotations,,"Àkàsílẹ̀ẹ rẹ lè ní ẹnìkọ̀ọ̀kan, àjọ ìjọba, tàbí àjọ-ìlú.",,Bible,text,,"Your list may include individuals, a government agency, or corporations.",,True,Alaran
67387c1c45317b996fc3ef8b,annotations,,"Kí ẹ̀yà mẹ́ta ti ibùdó Éfúrémù wà ní apá ìwọ̀ oòrùn, ní àwùjọ-àwùjọ; Élíṣámà ọmọ Ámíhúdù ni ìjòyè àwọn ọmọ Éfúrémù.",,Bible,text,,The three-tribe division of the encampment of Eʹphra·im by their companies will be toward the west; the chieftain for the sons of Eʹphra·im is E·lishʹa·ma the son of Am·miʹhud.,,True,Alaran
67387c1c45317b996fc3efbd,annotations,,"Wáhàrì rẹ̀ tó ń jẹ́ Réúmà náà bímọ: Tébà, Gáhámù, Táháṣì àti Máákà.",,Bible,text,,"His concubine, whose name was Reuʹmah, also bore sons: Teʹbah, Gaʹham, Taʹhash, and Maʹa·cah.",,True,Alaran
67387c1c45317b996fc3f018,annotations,,kí o mú un wá sínú ilé rẹ.,,Bible,text,,you may bring her into your house.,,True,Alaran
67387c1c45317b996fc3f0c3,annotations,,O jẹ́ kí àwọn aládùúgbò wa máa jà torí kí wọ́n lè borí wa; Àwọn ọ̀tá wa ń fi wá ṣẹ̀sín bó ṣe wù wọ́n.,,Bible,text,,You let our neighbors quarrel over us; Our enemies keep mocking us as they please.,,True,Alaran
67387c1c45317b996fc3f0db,annotations,,"Ní báyìí, Ẹni tó lè fìdí yín múlẹ̀ gẹ́gẹ́ bí ìhìn rere tí mò ń kéde àti ìwàásù Jésù Kristi, gẹ́gẹ́ bí ìfihàn àṣírí mímọ́ tí a ti pa mọ́ ní ìdákẹ́jẹ́ẹ́ látọjọ́ pípẹ́.",,Bible,text,,"Now to Him who can make you firm according to the good news I declare and the preaching of Jesus Christ, according to the revelation of the sacred secret that has been kept in silence for long-lasting times.",,True,Alaran
67387c1c45317b996fc3f11f,annotations,,"Láti ìsinsìnyí lọ, kí ẹnikẹ́ni má dà mí láàmú mọ́, nítorí àpá ẹrú Jésù wà ní ara mi.",,Bible,text,,"From now on let no one make trouble for me, for I am bearing on my body the brand marks of a slave of Jesus.",,True,Alaran
